"Tanggal","Mesin","Shift","Breakdown","Penyebab","WaktuPerbaikanMenit","DowntimeTerencana","DowntimeMenit","UnitsProduced"
2026-02-24,"M-02","Siang",0,"Preventive OK",0,0,0,832
2026-02-24,"M-03","Malam",0,"Preventive OK",0,0,0,820
2026-02-24,"M-03","Pagi",0,"Preventive OK",0,0,0,816
2026-02-24,"M-03","Siang",0,"Preventive OK",0,0,0,792
2026-02-24,"M-04","Malam",0,"Preventive OK",0,0,0,711
2026-02-24,"M-04","Pagi",0,"Preventive OK",0,0,0,819
2026-02-24,"M-04","Siang",0,"Preventive OK",0,0,0,911
2026-02-24,"M-05","Malam",0,"Preventive OK",0,0,0,371
2026-02-24,"M-05","Pagi",0,"Preventive OK",0,0,0,369
2026-02-24,"M-05","Siang",0,"Preventive OK",0,0,0,403
2026-02-24,"M-06","Malam",0,"Preventive OK",0,0,0,395
2026-02-24,"M-06","Pagi",0,"Preventive OK",0,0,0,406
2026-02-24,"M-06","Siang",0,"Preventive OK",0,0,0,381
2026-02-25,"M-01","Malam",0,"Preventive OK",0,0,0,782
2026-02-25,"M-01","Pagi",0,"Preventive OK",0,0,0,903
2026-02-25,"M-01","Siang",0,"Preventive OK",0,0,0,772
2026-02-25,"M-02","Malam",0,"Preventive OK",0,0,0,847
2026-02-25,"M-02","Pagi",0,"Preventive OK",0,0,0,773
2026-02-25,"M-02","Siang",0,"Preventive OK",0,0,0,747
2026-02-25,"M-03","Malam",0,"Preventive OK",0,0,0,861
2026-02-25,"M-03","Pagi",0,"Preventive OK",0,0,0,843
2026-02-25,"M-03","Siang",0,"Preventive OK",0,0,0,899
2026-02-25,"M-04","Malam",1,"Bearing Failure",21,0,21,903
2026-02-25,"M-04","Pagi",0,"Preventive OK",0,0,0,758
2026-02-25,"M-04","Siang",1,"Kelistrikan",27,0,27,773
2026-02-25,"M-05","Malam",0,"Preventive OK",0,0,0,434
2026-02-25,"M-05","Pagi",0,"Preventive OK",0,0,0,413
2026-02-25,"M-05","Siang",0,"Preventive OK",0,0,0,404
2026-02-25,"M-06","Malam",0,"Preventive OK",0,0,0,408
2026-02-25,"M-06","Pagi",0,"Preventive OK",0,0,0,390
2026-02-25,"M-06","Siang",0,"Preventive OK",0,0,0,405
2026-02-26,"M-01","Malam",0,"Preventive OK",0,0,0,860
2026-02-26,"M-01","Pagi",0,"Preventive OK",0,0,0,737
2026-02-26,"M-01","Siang",0,"Preventive OK",0,0,0,781
2026-02-26,"M-02","Malam",1,"Kelistrikan",24,0,24,753
2026-02-26,"M-02","Pagi",0,"Preventive OK",0,0,0,811
2026-02-26,"M-02","Siang",0,"Preventive OK",0,0,0,756
2026-02-26,"M-03","Malam",0,"Preventive OK",0,0,0,854
2026-02-26,"M-03","Pagi",0,"Preventive OK",0,0,0,864
2026-02-26,"M-03","Siang",0,"Preventive OK",0,0,0,815
2026-02-26,"M-04","Malam",1,"Tool Wear",15,0,15,781
2026-02-26,"M-04","Pagi",0,"Preventive OK",0,0,0,880
2026-02-26,"M-04","Siang",0,"Preventive OK",0,0,0,882
2026-02-26,"M-05","Malam",0,"Preventive OK",0,0,0,425
2026-02-26,"M-05","Pagi",0,"Preventive OK",0,0,0,402
2026-02-26,"M-05","Siang",0,"Preventive OK",0,0,0,456
2026-02-26,"M-06","Malam",0,"Preventive OK",0,0,0,448
2026-02-26,"M-06","Pagi",0,"Preventive OK",0,0,0,386
2026-02-26,"M-06","Siang",0,"Preventive OK",0,0,0,420
2026-02-27,"M-01","Malam",0,"Preventive OK",0,0,0,859
2026-02-27,"M-01","Pagi",0,"Preventive OK",0,0,0,777
2026-02-27,"M-01","Siang",0,"Preventive OK",0,0,0,830
2026-02-27,"M-02","Malam",0,"Preventive OK",0,0,0,784
2026-02-27,"M-02","Pagi",0,"Preventive OK",0,0,0,775
2026-02-27,"M-02","Siang",1,"Kelistrikan",34,0,34,844
2026-02-27,"M-03","Malam",0,"Preventive OK",0,0,0,841
2026-02-27,"M-03","Pagi",0,"Preventive OK",0,0,0,797
2026-02-27,"M-03","Siang",0,"Preventive OK",0,0,0,769
2026-02-27,"M-04","Malam",0,"Preventive OK",0,0,0,732
2026-02-27,"M-04","Pagi",0,"Preventive OK",0,0,0,827
2026-02-27,"M-04","Siang",0,"Preventive OK",0,0,0,747
2026-02-27,"M-05","Malam",1,"Setup & Adjust",28,0,28,418
2026-02-27,"M-05","Pagi",0,"Preventive OK",0,0,0,363
2026-02-27,"M-05","Siang",0,"Preventive OK",0,0,0,406
2026-02-27,"M-06","Malam",0,"Preventive OK",0,0,0,384
2026-02-27,"M-06","Pagi",0,"Preventive OK",0,0,0,406
2026-02-27,"M-06","Siang",0,"Preventive OK",0,0,0,393
2026-02-28,"M-01","Malam",0,"Preventive OK",0,0,0,777
2026-02-28,"M-01","Pagi",0,"Preventive OK",0,0,0,913
2026-02-28,"M-01","Siang",0,"Preventive OK",0,0,0,745
2026-02-28,"M-02","Malam",0,"Preventive OK",0,0,0,829
2026-02-28,"M-02","Pagi",1,"Bearing Failure",23,0,23,793
2026-02-28,"M-02","Siang",0,"Preventive OK",0,0,0,864
2026-02-28,"M-03","Malam",0,"Preventive OK",0,0,0,797
2026-02-28,"M-03","Pagi",0,"Preventive OK",0,0,0,741
2026-02-28,"M-03","Siang",0,"Preventive OK",0,0,0,781
2026-02-28,"M-04","Malam",0,"Preventive OK",0,0,0,813
2026-02-28,"M-04","Pagi",0,"Preventive OK",0,0,0,816
2026-02-28,"M-04","Siang",0,"Preventive OK",0,0,0,781
2026-02-28,"M-05","Malam",0,"Preventive OK",0,0,0,379
2026-02-28,"M-05","Pagi",0,"Preventive OK",0,0,0,373
2026-02-28,"M-05","Siang",0,"Preventive OK",0,0,0,475
2026-02-28,"M-06","Malam",0,"Preventive OK",0,0,0,383
2026-02-28,"M-06","Pagi",0,"Preventive OK",0,0,0,450
2026-02-28,"M-06","Siang",1,"Bearing Failure",15,0,15,411
2026-03-02,"M-01","Malam",0,"Preventive OK",0,30,30,874
2026-03-02,"M-01","Pagi",0,"Preventive OK",0,30,30,849
2026-03-02,"M-01","Siang",0,"Preventive OK",0,30,30,881
2026-03-02,"M-02","Malam",0,"Preventive OK",0,30,30,769
2026-03-02,"M-02","Pagi",0,"Preventive OK",0,30,30,832
2026-03-02,"M-02","Siang",0,"Preventive OK",0,30,30,809
2026-03-02,"M-03","Malam",0,"Preventive OK",0,30,30,662
2026-03-02,"M-03","Pagi",0,"Preventive OK",0,30,30,811
2026-03-02,"M-03","Siang",0,"Preventive OK",0,30,30,814
2026-03-02,"M-04","Malam",1,"Bearing Failure",54,30,84,775
2026-03-02,"M-04","Pagi",0,"Preventive OK",0,30,30,871
2026-03-02,"M-04","Siang",0,"Preventive OK",0,30,30,867
2026-03-02,"M-05","Malam",0,"Preventive OK",0,30,30,366
2026-03-02,"M-05","Pagi",0,"Preventive OK",0,30,30,455
2026-03-02,"M-05","Siang",0,"Preventive OK",0,30,30,467
2026-03-02,"M-06","Malam",0,"Preventive OK",0,30,30,421
2026-03-02,"M-06","Pagi",0,"Preventive OK",0,30,30,375
2026-03-02,"M-06","Siang",0,"Preventive OK",0,30,30,359
2026-03-03,"M-01","Malam",0,"Preventive OK",0,0,0,787
2026-03-03,"M-01","Pagi",0,"Preventive OK",0,0,0,784
2026-03-03,"M-01","Siang",0,"Preventive OK",0,0,0,740
2026-03-03,"M-02","Malam",1,"Tool Wear",59,0,59,754
2026-03-03,"M-02","Pagi",0,"Preventive OK",0,0,0,867
2026-03-03,"M-02","Siang",0,"Preventive OK",0,0,0,754
2026-03-03,"M-03","Malam",0,"Preventive OK",0,0,0,723
2026-03-03,"M-03","Pagi",0,"Preventive OK",0,0,0,768
2026-03-03,"M-03","Siang",0,"Preventive OK",0,0,0,819
2026-03-03,"M-04","Malam",0,"Preventive OK",0,0,0,859
2026-03-03,"M-04","Pagi",0,"Preventive OK",0,0,0,717
2026-03-03,"M-04","Siang",0,"Preventive OK",0,0,0,802
2026-03-03,"M-05","Malam",0,"Preventive OK",0,0,0,388
2026-03-03,"M-05","Pagi",0,"Preventive OK",0,0,0,431
2026-03-03,"M-05","Siang",0,"Preventive OK",0,0,0,439
2026-03-03,"M-06","Malam",0,"Preventive OK",0,0,0,372
2026-03-03,"M-06","Pagi",0,"Preventive OK",0,0,0,402
2026-03-03,"M-06","Siang",0,"Preventive OK",0,0,0,460
2026-03-04,"M-01","Malam",0,"Preventive OK",0,0,0,790
2026-03-04,"M-01","Pagi",0,"Preventive OK",0,0,0,917
2026-03-04,"M-01","Siang",0,"Preventive OK",0,0,0,783
2026-03-04,"M-02","Malam",1,"Bearing Failure",27,0,27,767
2026-03-04,"M-02","Pagi",0,"Preventive OK",0,0,0,778
2026-03-04,"M-02","Siang",0,"Preventive OK",0,0,0,715
2026-03-04,"M-03","Malam",0,"Preventive OK",0,0,0,809
2026-03-04,"M-03","Pagi",0,"Preventive OK",0,0,0,777
2026-03-04,"M-03","Siang",0,"Preventive OK",0,0,0,806
2026-03-04,"M-04","Malam",1,"Tool Wear",35,0,35,757
2026-03-04,"M-04","Pagi",0,"Preventive OK",0,0,0,728
2026-03-04,"M-04","Siang",0,"Preventive OK",0,0,0,856
2026-03-04,"M-05","Malam",0,"Preventive OK",0,0,0,414
2026-03-04,"M-05","Pagi",0,"Preventive OK",0,0,0,438
2026-03-04,"M-05","Siang",1,"Setup & Adjust",23,0,23,430
2026-03-04,"M-06","Malam",0,"Preventive OK",0,0,0,398
2026-03-04,"M-06","Pagi",0,"Preventive OK",0,0,0,402
2026-03-04,"M-06","Siang",0,"Preventive OK",0,0,0,346
2026-03-05,"M-01","Malam",0,"Preventive OK",0,0,0,771
2026-03-05,"M-01","Pagi",0,"Preventive OK",0,0,0,782
2026-03-05,"M-01","Siang",0,"Preventive OK",0,0,0,760
2026-03-05,"M-02","Malam",0,"Preventive OK",0,0,0,695
2026-03-05,"M-02","Pagi",0,"Preventive OK",0,0,0,848
2026-03-05,"M-02","Siang",0,"Preventive OK",0,0,0,743
2026-03-05,"M-03","Malam",0,"Preventive OK",0,0,0,763
2026-03-05,"M-03","Pagi",0,"Preventive OK",0,0,0,796
2026-03-05,"M-03","Siang",0,"Preventive OK",0,0,0,826
2026-03-05,"M-04","Malam",1,"Bearing Failure",21,0,21,814
2026-03-05,"M-04","Pagi",0,"Preventive OK",0,0,0,836
2026-03-05,"M-04","Siang",0,"Preventive OK",0,0,0,710
2026-03-05,"M-05","Malam",0,"Preventive OK",0,0,0,401
2026-03-05,"M-05","Pagi",1,"Bearing Failure",18,0,18,402
2026-03-05,"M-05","Siang",0,"Preventive OK",0,0,0,445
2026-03-05,"M-06","Malam",0,"Preventive OK",0,0,0,424
2026-03-05,"M-06","Pagi",0,"Preventive OK",0,0,0,403
2026-03-05,"M-06","Siang",0,"Preventive OK",0,0,0,398
2026-03-06,"M-01","Malam",0,"Preventive OK",0,0,0,873
2026-03-06,"M-01","Pagi",0,"Preventive OK",0,0,0,845
2026-03-06,"M-01","Siang",0,"Preventive OK",0,0,0,805
2026-03-06,"M-02","Malam",0,"Preventive OK",0,0,0,821
2026-03-06,"M-02","Pagi",0,"Preventive OK",0,0,0,755
2026-03-06,"M-02","Siang",0,"Preventive OK",0,0,0,919
2026-03-06,"M-03","Malam",0,"Preventive OK",0,0,0,898
2026-03-06,"M-03","Pagi",1,"Material Jam",29,0,29,809
2026-03-06,"M-03","Siang",0,"Preventive OK",0,0,0,773
2026-03-06,"M-04","Malam",0,"Preventive OK",0,0,0,892
2026-03-06,"M-04","Pagi",0,"Preventive OK",0,0,0,874
2026-03-06,"M-04","Siang",0,"Preventive OK",0,0,0,748
2026-03-06,"M-05","Malam",0,"Preventive OK",0,0,0,380
2026-03-06,"M-05","Pagi",1,"Material Jam",19,0,19,406
2026-03-06,"M-05","Siang",1,"Bearing Failure",37,0,37,390
2026-03-06,"M-06","Malam",0,"Preventive OK",0,0,0,448
2026-03-06,"M-06","Pagi",0,"Preventive OK",0,0,0,412
2026-03-06,"M-06","Siang",0,"Preventive OK",0,0,0,423
2026-03-07,"M-01","Malam",0,"Preventive OK",0,0,0,870
2026-03-07,"M-01","Pagi",0,"Preventive OK",0,0,0,735
2026-03-07,"M-01","Siang",0,"Preventive OK",0,0,0,809
2026-03-07,"M-02","Malam",0,"Preventive OK",0,0,0,739
2026-03-07,"M-02","Pagi",0,"Preventive OK",0,0,0,751
2026-03-07,"M-02","Siang",0,"Preventive OK",0,0,0,819
2026-03-07,"M-03","Malam",1,"Setup & Adjust",15,0,15,752
2026-03-07,"M-03","Pagi",0,"Preventive OK",0,0,0,791
2026-03-07,"M-03","Siang",0,"Preventive OK",0,0,0,751
2026-03-07,"M-04","Malam",0,"Preventive OK",0,0,0,798
2026-03-07,"M-04","Pagi",0,"Preventive OK",0,0,0,864
2026-03-07,"M-04","Siang",0,"Preventive OK",0,0,0,847
2026-03-07,"M-05","Malam",0,"Preventive OK",0,0,0,428
2026-03-07,"M-05","Pagi",0,"Preventive OK",0,0,0,441
2026-03-07,"M-05","Siang",1,"Tool Wear",30,0,30,354
2026-03-07,"M-06","Malam",0,"Preventive OK",0,0,0,362
2026-03-07,"M-06","Pagi",0,"Preventive OK",0,0,0,427
2026-03-07,"M-06","Siang",0,"Preventive OK",0,0,0,421
2026-03-09,"M-01","Malam",0,"Preventive OK",0,30,30,800
2026-03-09,"M-01","Pagi",0,"Preventive OK",0,30,30,797
2026-03-09,"M-01","Siang",0,"Preventive OK",0,30,30,804
2026-03-09,"M-02","Malam",0,"Preventive OK",0,30,30,896
2026-03-09,"M-02","Pagi",0,"Preventive OK",0,30,30,860
2026-03-09,"M-02","Siang",0,"Preventive OK",0,30,30,878
2026-03-09,"M-03","Malam",0,"Preventive OK",0,30,30,855
2026-03-09,"M-03","Pagi",0,"Preventive OK",0,30,30,807
2026-03-09,"M-03","Siang",0,"Preventive OK",0,30,30,787
2026-03-09,"M-04","Malam",1,"Bearing Failure",67,30,97,761
2026-03-09,"M-04","Pagi",0,"Preventive OK",0,30,30,819
2026-03-09,"M-04","Siang",0,"Preventive OK",0,30,30,846
2026-03-09,"M-05","Malam",0,"Preventive OK",0,30,30,374
2026-03-09,"M-05","Pagi",0,"Preventive OK",0,30,30,420
2026-03-09,"M-05","Siang",0,"Preventive OK",0,30,30,445
2026-03-09,"M-06","Malam",0,"Preventive OK",0,30,30,396
2026-03-09,"M-06","Pagi",0,"Preventive OK",0,30,30,452
2026-03-09,"M-06","Siang",0,"Preventive OK",0,30,30,433
2026-03-10,"M-01","Malam",0,"Preventive OK",0,0,0,834
2026-03-10,"M-01","Pagi",0,"Preventive OK",0,0,0,821
2026-03-10,"M-01","Siang",0,"Preventive OK",0,0,0,851
2026-03-10,"M-02","Malam",0,"Preventive OK",0,0,0,763
2026-03-10,"M-02","Pagi",0,"Preventive OK",0,0,0,781
2026-03-10,"M-02","Siang",0,"Preventive OK",0,0,0,797
2026-03-10,"M-03","Malam",1,"Setup & Adjust",26,0,26,763
2026-03-10,"M-03","Pagi",0,"Preventive OK",0,0,0,739
2026-03-10,"M-03","Siang",0,"Preventive OK",0,0,0,947
2026-03-10,"M-04","Malam",0,"Preventive OK",0,0,0,699
2026-03-10,"M-04","Pagi",0,"Preventive OK",0,0,0,874
2026-03-10,"M-04","Siang",0,"Preventive OK",0,0,0,871
2026-03-10,"M-05","Malam",0,"Preventive OK",0,0,0,375
2026-03-10,"M-05","Pagi",0,"Preventive OK",0,0,0,417
2026-03-10,"M-05","Siang",0,"Preventive OK",0,0,0,333
2026-03-10,"M-06","Malam",0,"Preventive OK",0,0,0,400
2026-03-10,"M-06","Pagi",0,"Preventive OK",0,0,0,356
2026-03-10,"M-06","Siang",0,"Preventive OK",0,0,0,434
2026-03-11,"M-01","Malam",0,"Preventive OK",0,0,0,783
2026-03-11,"M-01","Pagi",0,"Preventive OK",0,0,0,824
2026-03-11,"M-01","Siang",0,"Preventive OK",0,0,0,810
2026-03-11,"M-02","Malam",0,"Preventive OK",0,0,0,773
2026-03-11,"M-02","Pagi",0,"Preventive OK",0,0,0,826
2026-03-11,"M-02","Siang",0,"Preventive OK",0,0,0,763
2026-03-11,"M-03","Malam",0,"Preventive OK",0,0,0,941
2026-03-11,"M-03","Pagi",0,"Preventive OK",0,0,0,889
2026-03-11,"M-03","Siang",0,"Preventive OK",0,0,0,797
2026-03-11,"M-04","Malam",0,"Preventive OK",0,0,0,786
2026-03-11,"M-04","Pagi",0,"Preventive OK",0,0,0,804
2026-03-11,"M-04","Siang",0,"Preventive OK",0,0,0,765
2026-03-11,"M-05","Malam",0,"Preventive OK",0,0,0,427
2026-03-11,"M-05","Pagi",0,"Preventive OK",0,0,0,404
2026-03-11,"M-05","Siang",0,"Preventive OK",0,0,0,430
2026-03-11,"M-06","Malam",0,"Preventive OK",0,0,0,425
2026-03-11,"M-06","Pagi",0,"Preventive OK",0,0,0,401
2026-03-11,"M-06","Siang",0,"Preventive OK",0,0,0,395
2026-03-12,"M-01","Malam",0,"Preventive OK",0,0,0,819
2026-03-12,"M-01","Pagi",0,"Preventive OK",0,0,0,789
2026-03-12,"M-01","Siang",1,"Kelistrikan",15,0,15,743
2026-03-12,"M-02","Malam",0,"Preventive OK",0,0,0,922
2026-03-12,"M-02","Pagi",1,"Bearing Failure",47,0,47,766
2026-03-12,"M-02","Siang",0,"Preventive OK",0,0,0,850
2026-03-12,"M-03","Malam",0,"Preventive OK",0,0,0,784
2026-03-12,"M-03","Pagi",0,"Preventive OK",0,0,0,786
2026-03-12,"M-03","Siang",0,"Preventive OK",0,0,0,835
2026-03-12,"M-04","Malam",0,"Preventive OK",0,0,0,828
2026-03-12,"M-04","Pagi",0,"Preventive OK",0,0,0,809
2026-03-12,"M-04","Siang",0,"Preventive OK",0,0,0,823
2026-03-12,"M-05","Malam",0,"Preventive OK",0,0,0,384
2026-03-12,"M-05","Pagi",0,"Preventive OK",0,0,0,394
2026-03-12,"M-05","Siang",0,"Preventive OK",0,0,0,412
2026-03-12,"M-06","Malam",0,"Preventive OK",0,0,0,397
2026-03-12,"M-06","Pagi",0,"Preventive OK",0,0,0,422
2026-03-12,"M-06","Siang",0,"Preventive OK",0,0,0,416
2026-03-13,"M-01","Malam",0,"Preventive OK",0,0,0,818
2026-03-13,"M-01","Pagi",0,"Preventive OK",0,0,0,841
2026-03-13,"M-01","Siang",0,"Preventive OK",0,0,0,851
2026-03-13,"M-02","Malam",0,"Preventive OK",0,0,0,902
2026-03-13,"M-02","Pagi",0,"Preventive OK",0,0,0,733
2026-03-13,"M-02","Siang",0,"Preventive OK",0,0,0,827
2026-03-13,"M-03","Malam",0,"Preventive OK",0,0,0,890
2026-03-13,"M-03","Pagi",0,"Preventive OK",0,0,0,823
2026-03-13,"M-03","Siang",0,"Preventive OK",0,0,0,829
2026-03-13,"M-04","Malam",0,"Preventive OK",0,0,0,731
2026-03-13,"M-04","Pagi",0,"Preventive OK",0,0,0,804
2026-03-13,"M-04","Siang",0,"Preventive OK",0,0,0,786
2026-03-13,"M-05","Malam",0,"Preventive OK",0,0,0,393
2026-03-13,"M-05","Pagi",0,"Preventive OK",0,0,0,433
2026-03-13,"M-05","Siang",0,"Preventive OK",0,0,0,430
2026-03-13,"M-06","Malam",0,"Preventive OK",0,0,0,411
2026-03-13,"M-06","Pagi",0,"Preventive OK",0,0,0,389
2026-03-13,"M-06","Siang",0,"Preventive OK",0,0,0,464
2026-03-14,"M-01","Malam",0,"Preventive OK",0,0,0,674
2026-03-14,"M-01","Pagi",0,"Preventive OK",0,0,0,796
2026-03-14,"M-01","Siang",0,"Preventive OK",0,0,0,863
2026-03-14,"M-02","Malam",0,"Preventive OK",0,0,0,757
2026-03-14,"M-02","Pagi",0,"Preventive OK",0,0,0,817
2026-03-14,"M-02","Siang",0,"Preventive OK",0,0,0,782
2026-03-14,"M-03","Malam",0,"Preventive OK",0,0,0,769
2026-03-14,"M-03","Pagi",0,"Preventive OK",0,0,0,764
2026-03-14,"M-03","Siang",0,"Preventive OK",0,0,0,813
2026-03-14,"M-04","Malam",0,"Preventive OK",0,0,0,765
2026-03-14,"M-04","Pagi",0,"Preventive OK",0,0,0,777
2026-03-14,"M-04","Siang",0,"Preventive OK",0,0,0,786
2026-03-14,"M-05","Malam",0,"Preventive OK",0,0,0,419
2026-03-14,"M-05","Pagi",0,"Preventive OK",0,0,0,396
2026-03-14,"M-05","Siang",0,"Preventive OK",0,0,0,447
2026-03-14,"M-06","Malam",0,"Preventive OK",0,0,0,418
2026-03-14,"M-06","Pagi",0,"Preventive OK",0,0,0,392
2026-03-14,"M-06","Siang",0,"Preventive OK",0,0,0,447
2026-03-16,"M-01","Malam",0,"Preventive OK",0,30,30,714
2026-03-16,"M-01","Pagi",0,"Preventive OK",0,30,30,846
2026-03-16,"M-01","Siang",0,"Preventive OK",0,30,30,873
2026-03-16,"M-02","Malam",0,"Preventive OK",0,30,30,873
2026-03-16,"M-02","Pagi",0,"Preventive OK",0,30,30,816
2026-03-16,"M-02","Siang",0,"Preventive OK",0,30,30,801
2026-03-16,"M-03","Malam",0,"Preventive OK",0,30,30,823
2026-03-16,"M-03","Pagi",0,"Preventive OK",0,30,30,693
2026-03-16,"M-03","Siang",0,"Preventive OK",0,30,30,802
2026-03-16,"M-04","Malam",0,"Preventive OK",0,30,30,745
2026-03-16,"M-04","Pagi",0,"Preventive OK",0,30,30,829
2026-03-16,"M-04","Siang",0,"Preventive OK",0,30,30,775
2026-03-16,"M-05","Malam",1,"Bearing Failure",20,30,50,389
2026-03-16,"M-05","Pagi",0,"Preventive OK",0,30,30,416
2026-03-16,"M-05","Siang",0,"Preventive OK",0,30,30,350
2026-03-16,"M-06","Malam",0,"Preventive OK",0,30,30,369
2026-03-16,"M-06","Pagi",0,"Preventive OK",0,30,30,409
2026-03-16,"M-06","Siang",0,"Preventive OK",0,30,30,404
2026-03-17,"M-01","Malam",0,"Preventive OK",0,0,0,812
2026-03-17,"M-01","Pagi",0,"Preventive OK",0,0,0,828
2026-03-17,"M-01","Siang",0,"Preventive OK",0,0,0,868
2026-03-17,"M-02","Malam",0,"Preventive OK",0,0,0,714
2026-03-17,"M-02","Pagi",0,"Preventive OK",0,0,0,671
2026-03-17,"M-02","Siang",0,"Preventive OK",0,0,0,837
2026-03-17,"M-03","Malam",0,"Preventive OK",0,0,0,879
2026-03-17,"M-03","Pagi",0,"Preventive OK",0,0,0,884
2026-03-17,"M-03","Siang",0,"Preventive OK",0,0,0,866
2026-03-17,"M-04","Malam",0,"Preventive OK",0,0,0,777
2026-03-17,"M-04","Pagi",0,"Preventive OK",0,0,0,804
2026-03-17,"M-04","Siang",0,"Preventive OK",0,0,0,837
2026-03-17,"M-05","Malam",0,"Preventive OK",0,0,0,428
2026-03-17,"M-05","Pagi",0,"Preventive OK",0,0,0,399
2026-03-17,"M-05","Siang",0,"Preventive OK",0,0,0,448
2026-03-17,"M-06","Malam",0,"Preventive OK",0,0,0,472
2026-03-17,"M-06","Pagi",0,"Preventive OK",0,0,0,472
2026-03-17,"M-06","Siang",0,"Preventive OK",0,0,0,416
2026-03-18,"M-01","Malam",0,"Preventive OK",0,0,0,729
2026-03-18,"M-01","Pagi",0,"Preventive OK",0,0,0,814
2026-03-18,"M-01","Siang",0,"Preventive OK",0,0,0,915
2026-03-18,"M-02","Malam",0,"Preventive OK",0,0,0,759
2026-03-18,"M-02","Pagi",0,"Preventive OK",0,0,0,890
2026-03-18,"M-02","Siang",0,"Preventive OK",0,0,0,741
2026-03-18,"M-03","Malam",0,"Preventive OK",0,0,0,845
2026-03-18,"M-03","Pagi",0,"Preventive OK",0,0,0,784
2026-03-18,"M-03","Siang",1,"Kelistrikan",35,0,35,775
2026-03-18,"M-04","Malam",1,"Bearing Failure",29,0,29,821
2026-03-18,"M-04","Pagi",0,"Preventive OK",0,0,0,804
2026-03-18,"M-04","Siang",0,"Preventive OK",0,0,0,858
2026-03-18,"M-05","Malam",1,"Material Jam",12,0,12,432
2026-03-18,"M-05","Pagi",0,"Preventive OK",0,0,0,380
2026-03-18,"M-05","Siang",0,"Preventive OK",0,0,0,380
2026-03-18,"M-06","Malam",0,"Preventive OK",0,0,0,402
2026-03-18,"M-06","Pagi",0,"Preventive OK",0,0,0,379
2026-03-18,"M-06","Siang",0,"Preventive OK",0,0,0,419
2026-03-19,"M-01","Malam",0,"Preventive OK",0,0,0,787
2026-03-19,"M-01","Pagi",0,"Preventive OK",0,0,0,844
2026-03-19,"M-01","Siang",0,"Preventive OK",0,0,0,763
2026-03-19,"M-02","Malam",0,"Preventive OK",0,0,0,874
2026-03-19,"M-02","Pagi",0,"Preventive OK",0,0,0,832
2026-03-19,"M-02","Siang",0,"Preventive OK",0,0,0,763
2026-03-19,"M-03","Malam",0,"Preventive OK",0,0,0,787
2026-03-19,"M-03","Pagi",0,"Preventive OK",0,0,0,793
2026-03-19,"M-03","Siang",0,"Preventive OK",0,0,0,757
2026-03-19,"M-04","Malam",0,"Preventive OK",0,0,0,834
2026-03-19,"M-04","Pagi",0,"Preventive OK",0,0,0,824
2026-03-19,"M-04","Siang",0,"Preventive OK",0,0,0,823
2026-03-19,"M-05","Malam",0,"Preventive OK",0,0,0,371
2026-03-19,"M-05","Pagi",0,"Preventive OK",0,0,0,355
2026-03-19,"M-05","Siang",0,"Preventive OK",0,0,0,377
2026-03-19,"M-06","Malam",0,"Preventive OK",0,0,0,444
2026-03-19,"M-06","Pagi",0,"Preventive OK",0,0,0,383
2026-03-19,"M-06","Siang",0,"Preventive OK",0,0,0,427
2026-03-20,"M-01","Malam",1,"Tool Wear",10,0,10,901
2026-03-20,"M-01","Pagi",0,"Preventive OK",0,0,0,809
2026-03-20,"M-01","Siang",0,"Preventive OK",0,0,0,859
2026-03-20,"M-02","Malam",0,"Preventive OK",0,0,0,815
2026-03-20,"M-02","Pagi",0,"Preventive OK",0,0,0,765
2026-03-20,"M-02","Siang",0,"Preventive OK",0,0,0,869
2026-03-20,"M-03","Malam",0,"Preventive OK",0,0,0,842
2026-03-20,"M-03","Pagi",0,"Preventive OK",0,0,0,859
2026-03-20,"M-03","Siang",0,"Preventive OK",0,0,0,768
2026-03-20,"M-04","Malam",1,"Bearing Failure",26,0,26,778
2026-03-20,"M-04","Pagi",0,"Preventive OK",0,0,0,833
2026-03-20,"M-04","Siang",0,"Preventive OK",0,0,0,907
2026-03-20,"M-05","Malam",0,"Preventive OK",0,0,0,426
2026-03-20,"M-05","Pagi",0,"Preventive OK",0,0,0,413
2026-03-20,"M-05","Siang",0,"Preventive OK",0,0,0,411
2026-03-20,"M-06","Malam",0,"Preventive OK",0,0,0,421
2026-03-20,"M-06","Pagi",0,"Preventive OK",0,0,0,404
2026-03-20,"M-06","Siang",0,"Preventive OK",0,0,0,442
2026-03-21,"M-01","Malam",0,"Preventive OK",0,0,0,799
2026-03-21,"M-01","Pagi",0,"Preventive OK",0,0,0,886
2026-03-21,"M-01","Siang",0,"Preventive OK",0,0,0,786
2026-03-21,"M-02","Malam",1,"Kelistrikan",24,0,24,819
2026-03-21,"M-02","Pagi",0,"Preventive OK",0,0,0,756
2026-03-21,"M-02","Siang",0,"Preventive OK",0,0,0,774
2026-03-21,"M-03","Malam",0,"Preventive OK",0,0,0,715
2026-03-21,"M-03","Pagi",0,"Preventive OK",0,0,0,836
2026-03-21,"M-03","Siang",0,"Preventive OK",0,0,0,806
2026-03-21,"M-04","Malam",0,"Preventive OK",0,0,0,886
2026-03-21,"M-04","Pagi",0,"Preventive OK",0,0,0,939
2026-03-21,"M-04","Siang",0,"Preventive OK",0,0,0,818
2026-03-21,"M-05","Malam",0,"Preventive OK",0,0,0,377
2026-03-21,"M-05","Pagi",0,"Preventive OK",0,0,0,436
